


                              *DAILY RAINFALL DATA SERIES FOR THE SUBDIVISION IN MM* - MARATHWADA                   

                      ---------    ---------     ---------------     ---------------------------     ---------------
                      YEAR DATE    JAN   FEB     MAR   APR   MAY     JUN     JUL     AUG     SEP     OCT   NOV   DEC
                      ---------    ---------     ---------------     ---------------------------     ---------------
                      1901   1     0.0   0.0     0.3   0.0   3.7     0.9    11.1     0.1     2.5     0.0   0.0   0.0
                      1901   2     0.0   0.0    16.5   0.0  12.3     0.0    11.4     2.7     4.9     0.0   0.0   0.0
                      1901   3     0.0   0.0     0.0   0.0   1.2     0.0     1.3     1.9     0.6     0.0   0.0   0.0
                      1901   4     0.0   0.0     0.0   0.0   1.2     0.0     7.6    20.5     2.5     0.0   0.0   0.0
                      1901   5     0.0   0.0     0.0   1.9   0.0     0.0    18.7    41.4     2.6     0.0   0.0   0.0
                      1901   6     0.0   0.0     0.0   7.4   0.0     0.0     0.2    14.1     5.0     0.0   0.0   0.0
                      1901   7     0.0   0.0     0.0   1.9   0.0     4.2     0.7    10.2     0.1     0.0   0.0   0.0
                      1901   8     0.0   0.0     0.0   0.0   0.0     4.9     1.5     3.3     0.0     0.7   0.0   0.0
                      1901   9     0.5   0.0     0.0   0.0   0.0     0.0     5.6     8.5     0.0     0.0   0.0   0.0
                      1901  10     0.0   0.0     0.0   0.0   0.0     0.0     9.5    10.9     0.5     0.0   0.0   0.0
                      1901  11     0.0   0.0     0.0   0.0   0.0     0.0     0.9    12.9     0.0     0.0   0.0   0.0
                      1901  12     2.4   0.2     0.1   0.0   0.0     0.0     0.8     0.3     0.0     0.0   0.0   0.0
                      1901  13     1.7   0.0     0.0   0.0   0.0    10.8     0.3     0.0     1.2     0.0   0.0   0.0
                      1901  14     9.6   0.0     0.0   0.0   7.1     6.5     0.0     1.6     0.0     0.0   0.0   0.0
                      1901  15     1.7   0.0     0.0   0.0   0.8     4.9     8.3     2.0     0.0     0.2   0.0   0.0
                      1901  16     0.0   0.0     0.0   0.0   1.0     0.3     1.0     1.2     0.9    46.5   0.0   0.0
                      1901  17     0.0   0.0     0.0   0.0   0.0    26.4     1.4     0.0     3.0    12.1   0.0   0.0
                      1901  18     0.0   0.4     0.0   0.0   0.0    12.5    12.7     5.0     6.8     0.0   0.0   0.0
                      1901  19     0.0   0.3     0.7   0.0   0.0    20.4     1.7    13.5     0.1     8.2   0.0   0.0
                      1901  20     0.0   0.0     0.0   0.0   0.0     0.7     1.9    24.7     1.9     0.0   0.0   0.0
                      1901  21     0.0   2.1     0.0   0.0   0.0     0.0     0.0    24.1     0.0     1.6   0.0   0.0
                      1901  22     0.0   0.4     0.0   0.0   0.0     0.0     1.5     9.4     0.0     5.5   0.0   0.0
                      1901  23     0.0   0.0     0.2   0.0   0.0     1.8    12.3     0.5    25.8     6.8   0.0   0.0
                      1901  24     0.0   0.0     0.0   0.0   0.0     5.4     0.3     1.3    15.6     0.1   0.0   0.0
                      1901  25     0.0   0.0     4.8   0.0   0.0    31.1     8.5     0.4     0.0     0.0   0.0   0.0
                      1901  26     0.0   0.0     3.0   0.0   0.0    24.0    10.5     1.8     0.0     0.0   0.0   0.0
                      1901  27     0.0   0.0     0.0   0.0   0.0     6.4     8.4     3.0     0.0     0.0   0.0   0.0
                      1901  28     0.0   0.0     0.0  19.3   0.0     0.4    25.0     8.3     0.0     0.0   0.0   0.0
                      1901  29     0.0           5.5  13.3   0.3    17.1    11.7    18.5     0.0     0.0   0.0   0.0
                      1901  30     0.0           0.0   4.8   0.0    14.2     6.8     4.4     0.0     0.0   0.0   0.0
                      1901  31     0.0           1.0         0.0             2.7     3.4             0.0         0.0



                              *DAILY RAINFALL DATA SERIES FOR THE SUBDIVISION IN MM* - MARATHWADA                   

                      ---------    ---------     ---------------     ---------------------------     ---------------
                      YEAR DATE    JAN   FEB     MAR   APR   MAY     JUN     JUL     AUG     SEP     OCT   NOV   DEC
                      ---------    ---------     ---------------     ---------------------------     ---------------
                      1902   1     0.0   0.0     0.0   1.1   0.0     1.1     0.3     0.5    43.9     2.5  20.5   0.0
                      1902   2     0.0   0.0     0.0   2.5   0.0     0.0     2.5     1.4    13.2     2.1   1.8   0.0
                      1902   3     0.0   0.0     0.0   0.4   0.0     0.6     2.8     2.3    10.8     0.0   0.0   0.0
                      1902   4     0.0   0.0     0.0   0.0   0.2     3.8     5.5     0.0     0.7     0.0   7.4   0.0
                      1902   5     0.0   0.0     0.0   2.1   0.0     3.1     1.5     0.0     1.8     0.0  16.6   0.0
                      1902   6     0.0   0.0     0.0   0.0   0.0     3.6     5.0     0.8     0.0     0.0   1.0   0.0
                      1902   7     0.9   0.0     0.0   1.0   0.0     1.2     0.0     0.0     1.6     0.0   0.7   8.8
                      1902   8     0.4   0.0     0.0   0.0   0.0     2.8    23.8     0.0    14.6     0.0   0.0  12.3
                      1902   9     0.0   0.0     0.0   0.0   0.0     4.9     0.5     0.0     5.6     3.2   0.0   1.0
                      1902  10     0.0   0.0     0.0   0.0   0.0     5.9     0.8     0.1     0.0     1.9   0.0   8.6
                      1902  11     0.0   0.0     0.0   0.0   0.0     0.1     0.0     0.0     4.6     0.0   0.0  11.0
                      1902  12     0.0   0.0     0.0   0.0   0.0     0.0     0.0     0.0    20.6     0.0   0.0   1.3
                      1902  13     0.0   0.0     0.0   0.0   0.0     0.0     2.1     0.6     1.6     0.0   0.0  10.8
                      1902  14     0.0   0.0     0.0   0.0   0.0     0.0     6.7     2.5    21.5     2.3   0.0   0.0
                      1902  15     0.0   0.0     0.0   0.0   0.0     1.9     5.2     0.0    36.8     0.0   0.0   0.0
                      1902  16     0.0   0.0     0.0   0.0   0.0     0.0     6.1     4.8     5.5     0.0   0.0   0.0
                      1902  17     0.0   0.0     0.0   0.0   0.0     0.0    23.3     2.0     3.7     0.0   0.0   1.9
                      1902  18     0.0   0.0     0.0   0.0   0.0     0.0     7.4     3.3    53.8     0.0   0.0   1.0
                      1902  19     0.0   0.0     0.0   0.0   0.0     0.0     0.6     6.7    12.2     0.0   0.0   0.0
                      1902  20     0.0   0.0     0.0   0.0   0.0     2.5     2.7    17.6     1.8     0.0  24.6   0.0
                      1902  21     0.0   0.0     0.0   0.0   0.0     0.1     0.7    12.8    12.5     0.0  11.8   0.3
                      1902  22     0.0   0.0     0.0   0.0   0.0     0.0     6.8     9.0     0.0     0.0   0.0   0.0
                      1902  23     0.0   0.0     0.0   0.0   0.0     0.0     1.7     0.4     1.4     0.0   0.0   0.0
                      1902  24     0.0   0.0     0.0   0.0   0.0     0.0     0.7     0.1     0.1    12.8   0.0   0.0
                      1902  25     0.0   0.0     0.0   0.0   0.0     0.0     2.8     1.4     0.0     0.3   0.0   0.0
                      1902  26     0.0   0.0     0.0   0.0   0.0     0.0     0.7     5.8     0.0     3.4   0.0   0.0
                      1902  27     0.0   0.0     0.0   0.0   0.0     1.0     0.7     3.7     0.0     1.0   0.0   0.0
                      1902  28     0.0   0.0     0.0   0.0   0.0     1.6     0.5     1.2     0.0     0.0   0.0   0.0
                      1902  29     0.0           0.0   0.0   0.0     3.4     0.0     0.0     3.3     0.0   0.0   0.0
                      1902  30     0.0           0.0   0.0   0.6    14.9     0.0     0.6     1.5    12.9   0.0   0.0
                      1902  31     0.0           0.4         0.0             0.0     7.4            18.8         0.0



                              *DAILY RAINFALL DATA SERIES FOR THE SUBDIVISION IN MM* - MARATHWADA                   

                      ---------    ---------     ---------------     ---------------------------     ---------------
                      YEAR DATE    JAN   FEB     MAR   APR   MAY     JUN     JUL     AUG     SEP     OCT   NOV   DEC
                      ---------    ---------     ---------------     ---------------------------     ---------------
                      1903   1     0.0   0.0     0.0   0.0   6.9     0.0     5.7    12.0     6.7    21.1   0.0   6.0
                      1903   2     0.0   0.0     0.0   0.0   1.2     0.0     4.9    20.0    15.8    37.1   0.0   0.0
                      1903   3     0.0   0.0     0.0   0.0   0.0     0.0    11.2     8.5     3.2    27.3   0.0   0.0
                      1903   4     0.0   0.0     0.0   0.0   0.0     1.4     6.0     2.6     4.2     4.5   0.0   0.0
                      1903   5     0.0   0.0     0.0   0.0   0.0     2.1     4.6     0.0     0.0     6.5   0.0   0.0
                      1903   6     2.6   0.0     0.0   0.0   0.0     0.8     1.4     0.9     2.0     6.3   0.0   0.0
                      1903   7     0.0   0.0     0.0   0.3   0.0     0.0     2.1     1.8     0.5     0.0   0.0   0.0
                      1903   8     0.0   0.0     0.0   0.0   0.0     0.0     3.2     0.1     0.5     0.0   0.0   0.0
                      1903   9     0.0   0.0     0.0   0.0   0.0     1.5     8.1     0.0     0.7     0.0   0.0   0.0
                      1903  10     0.0   0.0     0.0   0.0   0.0     2.7     2.2     0.0     0.6     0.2   0.0   0.0
                      1903  11     0.0   0.0     0.0   0.0   0.0     0.2     0.2     2.1     0.0     0.0   0.3   0.0
                      1903  12     0.0   0.0     0.0   0.0   0.0     3.3    10.8     0.4     0.5     0.0   0.0   0.0
                      1903  13     0.0   0.0     0.0   0.0   1.3    19.7    20.0     0.0     1.2     0.0   0.0   0.0
                      1903  14     0.0   0.0     0.0   0.8   2.5     0.0    12.5     0.0    19.1     0.0   0.0   0.0
                      1903  15     0.0   0.0     0.0   0.0   0.0     0.7     0.8     0.0     0.3     0.0   0.0   0.0
                      1903  16     0.0   0.0     0.0   0.0   0.0     0.0     0.9     0.0     2.1     2.9   0.0   0.0
                      1903  17     0.0   0.0     0.0   0.0   0.0     0.2     3.4     4.1    12.4     1.1   0.0   0.0
                      1903  18     0.0   0.0     0.0   0.0   0.0    20.7    28.0    21.3    22.2     6.3   0.0   0.0
                      1903  19     0.0   0.0     0.0   0.0   0.0     1.2     5.1    14.7    25.1     0.0   0.0   0.0
                      1903  20     0.0   0.0     0.0   0.0   0.0    11.9    12.2   103.7     0.9     0.0   0.0   0.0
                      1903  21     0.0   0.0     0.0   0.0   7.5     0.4     0.5    50.3     0.0     0.0   0.0   0.0
                      1903  22     0.0   0.0     0.0   0.0  23.0     0.0     3.6     1.5     2.1     0.0   0.0   0.0
                      1903  23     0.0   0.8     0.0   0.0   6.7     5.0     8.4     1.1     0.1     0.0   0.0   0.0
                      1903  24     0.0   0.0     0.0   0.0   1.1     1.1     2.3     0.0    22.3     0.0   0.0   0.0
                      1903  25     0.0   0.0     0.0   0.0   1.0     6.2     3.6     1.5     2.6     0.0   0.0   0.0
                      1903  26     0.0   0.0     0.0   0.0   7.0     6.7     5.2     2.8     2.7     0.0   0.0   0.0
                      1903  27     0.0   0.0     0.0   0.0   0.0     0.1    25.8     0.4    12.5     0.0   0.0   0.0
                      1903  28     0.0   0.0     0.0   0.0   0.0     0.9    19.2    12.4     1.9     0.0   0.0   0.0
                      1903  29     0.0           0.0   0.6   0.0     0.3    35.8     7.3     1.4     0.0   0.0   0.0
                      1903  30     0.0           0.0   0.0   0.0    17.4    13.2     0.0     9.6     0.0   0.0   0.0
                      1903  31     0.0           0.0         0.0             3.5    12.4             0.0         0.1



                              *DAILY RAINFALL DATA SERIES FOR THE SUBDIVISION IN MM* - MARATHWADA                   

                      ---------    ---------     ---------------     ---------------------------     ---------------
                      YEAR DATE    JAN   FEB     MAR   APR   MAY     JUN     JUL     AUG     SEP     OCT   NOV   DEC
                      ---------    ---------     ---------------     ---------------------------     ---------------
                      1904   1     0.0   0.0     0.0   0.0   0.0     0.0     0.4     4.2     2.3     0.0   0.0   0.0
                      1904   2     0.0   0.0     1.4   0.0   0.0     0.3     4.7    13.6     0.0     0.0   0.0   0.0
                      1904   3     0.0   0.0     0.0   0.0   0.0     2.6    28.5     3.8     0.0     0.0   0.0   0.0
                      1904   4     0.0   0.0     0.0   0.0   0.0     1.3    51.9     1.3     0.0     0.0   0.0   0.0
                      1904   5     0.0   0.0     1.3   0.0   0.0     5.3     2.7     1.8     0.0     0.0   0.0   0.0
                      1904   6     0.0   0.0     0.0   0.0   0.0     0.8     0.0     1.3     0.2     0.0   0.0   0.0
                      1904   7     0.0   0.0     0.0   0.0   0.0     0.8     0.6     8.9     6.5     0.0   0.0   0.0
                      1904   8     0.0   0.0     1.1   0.0   2.1     1.6     5.5     9.8     9.7     0.0   0.0   0.0
                      1904   9     0.0   0.0     0.0   0.0   0.0    16.3     1.9     5.3     8.5     0.0   0.0   0.0
                      1904  10     0.0   0.0     0.0   0.3   1.2     0.6     0.1     0.4     6.3     4.2   0.0   0.0
                      1904  11     0.0   0.0     0.0   0.0   0.0     0.3     0.0     1.6    57.5     4.7   0.0   0.0
                      1904  12     0.0   0.0     0.0   0.0   0.0     0.2     0.0     0.9    33.6     7.1   0.0   0.0
                      1904  13     0.0   0.0     0.0   0.0   0.0     0.9     0.0     0.1    79.8     3.7   0.0   0.0
                      1904  14     0.0   0.0     0.0   0.0   0.0     0.0     0.0     0.0    99.0    40.3   0.0   0.0
                      1904  15     0.0   0.0     0.0   0.0   0.0     1.3     1.5     0.0    19.7     0.2   0.0   0.0
                      1904  16     0.0   0.0     0.0   0.0   0.7     1.6     4.6     2.0     2.1     2.8   0.0   0.0
                      1904  17     0.0   0.0     0.0   0.0   0.9     2.3     0.0     0.0     0.0     0.6   0.0   0.0
                      1904  18     0.0   0.0     0.0   0.0   0.0     2.0     1.1     0.0     0.0     0.0   0.0   0.0
                      1904  19     0.0   0.0     5.9   0.0   0.0     2.6     3.7     0.3     3.1     0.0   0.0   0.0
                      1904  20     0.0   0.0     0.7   0.0   0.0    10.3     0.5     0.1     0.4     0.0   0.0   0.0
                      1904  21     0.0   0.0     0.0   0.0   0.0     6.1     0.6     0.0     0.0     2.6   0.0   0.0
                      1904  22     0.0   0.0     0.0   0.0   0.0     1.5     0.0     0.0     0.0     2.4   0.0   0.0
                      1904  23     0.0   0.0     0.0   0.0   0.0     0.0     3.8     0.0     5.4     0.0   0.0   0.0
                      1904  24     0.0   0.0     1.5   0.0   0.8     0.5     1.2     0.0     0.0     0.0   0.0   0.0
                      1904  25     0.0   0.5     0.0   0.0   0.0     0.2     0.1     0.0     0.0     0.0   0.0   0.0
                      1904  26     0.0   0.4     0.2   0.0   0.0     5.8     0.3     0.0     3.6     6.9   0.0   0.0
                      1904  27     0.0   0.0     0.0   0.0   1.3    12.2     1.1     1.5     0.4     0.0   0.0   0.0
                      1904  28     0.0   0.0     0.0   0.0   0.0     1.7     2.5     0.0     0.9     0.0   0.0   0.0
                      1904  29     0.0   0.0     0.0   0.0   0.0     0.0     0.0     0.0     0.0     0.6   0.0   0.0
                      1904  30     0.0           0.0   0.0   0.0     0.0     0.0     0.0     0.0     0.0   0.0   0.0
                      1904  31     0.0           0.0         0.3             1.3     0.4             0.0         0.0



                              *DAILY RAINFALL DATA SERIES FOR THE SUBDIVISION IN MM* - MARATHWADA                   

                      ---------    ---------     ---------------     ---------------------------     ---------------
                      YEAR DATE    JAN   FEB     MAR   APR   MAY     JUN     JUL     AUG     SEP     OCT   NOV   DEC
                      ---------    ---------     ---------------     ---------------------------     ---------------
                      1905   1     0.0   0.0     0.0   0.0   0.0     0.0    30.4     0.0     0.0     0.0   0.0   0.0
                      1905   2     0.0   0.0     0.0   0.0   0.8     0.0     8.6     1.4     0.1     0.0   0.0   0.0
                      1905   3     0.0   0.0     0.0   0.0   0.0     0.0     0.5     2.0     1.7     0.0   0.0   0.0
                      1905   4     0.0   0.0     0.0   0.0   0.0     0.0     0.0     5.0     8.1     0.0   0.0   0.0
                      1905   5     0.0   0.0     0.0   0.0   0.0     0.0     3.5     7.6     0.0     0.0   0.0   0.0
                      1905   6     0.0   0.0     0.0   0.0   0.0     0.0     3.3     1.3     0.0     0.4   0.0   0.0
                      1905   7     0.0   0.0     0.0   0.0   0.0     0.0     0.0     0.6    11.3     0.0   0.0   0.0
                      1905   8     0.0   0.0     0.0   0.0   0.0     0.0     0.8     0.1    16.8     0.0   0.0   0.0
                      1905   9     0.0   0.0     0.0   0.0   0.4     0.0     1.2     0.2    37.4     0.0   0.0   0.0
                      1905  10     0.0   0.0     0.0   0.0   0.0     3.9     0.0     0.0    13.3     0.0   0.0   0.0
                      1905  11     0.0   0.0     0.0   0.0   0.0     0.1     0.0     0.0     2.0     0.0   0.0   0.0
                      1905  12     0.0   0.0     0.0   0.0   0.0     0.0     0.0     0.5     8.0     0.0   0.0   0.0
                      1905  13     0.0   0.0     0.0   0.0   0.0     6.0     0.0     0.0    29.1     0.6   0.0   0.0
                      1905  14     0.0   0.0     0.0   0.0   0.0     0.0     0.7    13.4    22.5     0.0   0.0   0.0
                      1905  15     0.0   0.0     0.0   0.0   0.0    11.3     0.0     1.7     1.0     0.0   0.0   0.0
                      1905  16     0.0   0.0     0.0   0.0   3.1     9.1     0.0    14.5     0.0     0.0   0.0   0.0
                      1905  17     0.0   0.0     0.0   0.0   0.5     0.0     0.4    14.5     0.0     0.0   0.0   0.0
                      1905  18     0.0   0.0     0.0   0.3   0.0     0.4     0.0     8.8     0.4     0.4   0.0   0.0
                      1905  19     1.3   0.0     0.0   4.6   0.0     0.0     0.7     4.1     0.0     3.0   0.0   0.0
                      1905  20     0.0   0.0     0.0   0.0   0.0     0.0     8.4    13.4     0.0     3.9   0.0   0.0
                      1905  21     0.0   0.0     0.0   0.0   0.0     2.9     1.3     3.2     0.0     7.1   0.0   0.0
                      1905  22     0.0   0.0     0.0   0.0   0.0     8.9    26.2     0.8     6.1     0.0   0.0   0.0
                      1905  23     0.0   0.0     0.0   0.0   0.0     0.0     2.2     0.6     0.0     0.0   0.0   0.0
                      1905  24     0.0   0.0     0.0   0.0   0.0     5.4     0.4     1.5     0.0     0.0   0.0   0.0
                      1905  25     0.0   0.0     0.0   0.0   0.0     2.0     4.1     3.8     0.0     0.0   0.0   0.0
                      1905  26     0.0   1.1     0.0   0.0   0.0     4.2     0.4    23.0     0.0     0.0   0.0   0.0
                      1905  27     0.0   0.8     0.0   0.0   0.0    20.9     0.2    10.2     0.0     0.0   0.0   0.0
                      1905  28     0.0   0.1     0.0   0.0   0.0     5.3     1.1     1.8     0.0     0.0   0.9   0.0
                      1905  29     0.0           0.0   0.0   0.0     1.2     0.0     1.4     0.0     0.0   0.0   0.0
                      1905  30     0.0           0.0   1.8   0.0     3.1     0.6     2.2     0.0     0.0   0.0   0.0
                      1905  31     0.0           0.0         0.0             0.0     0.0             0.0         0.0



                              *DAILY RAINFALL DATA SERIES FOR THE SUBDIVISION IN MM* - MARATHWADA                   

                      ---------    ---------     ---------------     ---------------------------     ---------------
                      YEAR DATE    JAN   FEB     MAR   APR   MAY     JUN     JUL     AUG     SEP     OCT   NOV   DEC
                      ---------    ---------     ---------------     ---------------------------     ---------------
                      1906   1     0.0   0.0     0.0   0.0   0.0     0.0     3.7     1.1     1.5     0.0   1.6   0.0
                      1906   2     0.0   0.0     0.0   0.0   0.0     0.0     0.9     0.2     2.9     1.0   0.7   0.0
                      1906   3     0.0   0.0     0.0   0.0   0.0     0.0     2.7     0.0     0.6     0.0   0.4   0.0
                      1906   4     0.0   0.0     0.0   0.0   0.0     0.0     8.5     0.0     1.8     4.4   0.0   0.0
                      1906   5     0.0   0.0     0.0   0.0   0.0     0.0     1.2     0.0    18.6     3.3   1.2   0.0
                      1906   6     0.0   0.0     0.0   0.0   0.0     0.3     0.0     0.7    30.2     1.0   0.0   0.0
                      1906   7     0.0   0.0     0.0   0.0   0.0     1.7    14.5     0.0     5.4     0.0   0.0   0.0
                      1906   8     0.0   0.0     0.0   0.0   0.0     6.9     0.6     0.4     8.1     0.0   0.0   0.0
                      1906   9     0.0   0.0     0.0   0.0   0.0    11.7     1.0     0.0     0.3     5.0   0.0   0.0
                      1906  10     0.0   0.0     0.0   0.0   0.0     7.2    18.6     3.0     0.0     4.1   0.0   0.0
                      1906  11     0.0   0.0     0.0   0.0   0.2     0.0     0.4     0.0     0.0     0.0   0.0   0.0
                      1906  12     0.0   0.0     0.0   0.0   0.0     0.0    25.5     0.0     1.2     0.0   0.0   0.0
                      1906  13     0.0   0.0     0.0   0.0   0.0     6.5     9.8     0.0     0.1     0.0   0.0   0.0
                      1906  14     0.0   0.0     0.0   0.0   0.0    23.1    12.7     0.0     0.0     0.0   0.0   0.0
                      1906  15     0.0   0.0     0.0   0.0   0.0    24.1     8.3     0.0     0.0     0.0   0.0   0.0
                      1906  16     0.0   0.0     0.0   0.0   0.0     6.8     4.4    11.4     0.0     0.0   0.0   0.0
                      1906  17     0.0   0.0     0.0   0.0   0.0    10.9    18.4    10.2     0.0     0.0   0.0   0.0
                      1906  18     0.0   0.0     0.0   0.0   0.0    40.0     2.5    18.8     0.0     0.0   0.0   0.0
                      1906  19     0.7   0.0     0.0   0.0   0.0    28.7    50.5     3.6     0.0     0.0   0.0   0.0
                      1906  20    18.8   0.0     0.0   0.0   0.0    18.7    29.4     9.2     0.2     0.0   0.0   0.0
                      1906  21     0.4   0.0     0.0   0.0   0.0    15.4    11.6    21.3     0.8     0.0   0.0   0.0
                      1906  22     0.0   0.0     0.0   0.0   0.0     2.5     5.3    11.6     1.5     0.0   0.0   0.0
                      1906  23     0.0   0.0     0.0   0.0   0.0     0.2    12.0     4.2     1.5     0.0   0.0   4.6
                      1906  24     0.0   0.0     0.0   0.0   0.0     1.5     1.4    20.2     0.0     0.0   0.0   1.5
                      1906  25     0.0   0.0     0.0   0.0   0.0     3.8     0.0    14.4     0.4     0.0   0.0   0.0
                      1906  26     0.0   0.0     0.0   0.0   0.0     1.1     0.0    10.4     2.5     0.0   0.0   0.0
                      1906  27     0.0   0.0     0.1   0.0   0.0     0.0     0.0     6.3     2.4     0.0   0.0   0.0
                      1906  28     0.0   0.0     0.0   0.0   0.0     2.1     0.0     1.9     1.0     0.0   0.0   0.0
                      1906  29     0.0           0.0   0.0   0.0     6.9     0.4     1.0     1.2     0.0   0.0   6.2
                      1906  30     0.0           0.0   0.0   0.0     0.5     0.0     6.9     0.0     0.0   0.0   0.0
                      1906  31     0.0           0.0         0.0            10.5     0.0             1.1         0.0



                              *DAILY RAINFALL DATA SERIES FOR THE SUBDIVISION IN MM* - MARATHWADA                   

                      ---------    ---------     ---------------     ---------------------------     ---------------
                      YEAR DATE    JAN   FEB     MAR   APR   MAY     JUN     JUL     AUG     SEP     OCT   NOV   DEC
                      ---------    ---------     ---------------     ---------------------------     ---------------
                      1907   1     0.8   0.0     0.0   3.4   0.0     0.0    15.8     1.0     0.0     5.0   0.0   0.0
                      1907   2     0.0   0.0     0.0   0.4   0.0     0.0     0.8    17.0     0.0     0.0   0.0   0.0
                      1907   3     0.0   0.0     0.0   0.3   0.0     0.0     0.0    11.9     0.0     0.0   0.0   0.0
                      1907   4     0.0   0.0     0.0   0.0   0.0     3.7     2.4     3.9     0.0     0.0   0.0   0.0
                      1907   5     0.0   0.0     0.0   0.0   0.0     1.3     8.6     1.0     0.0     0.0   0.0   0.0
                      1907   6     0.0   0.8     0.0   0.0   0.0     0.0     0.0     0.5     0.5     0.0   0.0   0.0
                      1907   7     0.0   0.0     0.0   0.0   0.0     0.6     0.0     0.8     1.3     0.0   0.0   0.0
                      1907   8     0.0   0.0     0.0   0.0   0.0     0.0     1.8     0.0     0.0     0.0   0.0   0.0
                      1907   9     0.2   0.0     0.0   0.0   0.0     1.1     2.7     7.2     1.0     0.0   0.0   0.0
                      1907  10     0.0   0.0     0.0   0.0   0.0     0.5     0.2     6.7     1.6     0.0   0.0   0.0
                      1907  11     0.0   1.0     0.0   4.0   0.0     0.0     6.8     1.4     0.5     0.0   0.0   0.0
                      1907  12     0.0   0.7     0.0   8.3   0.0     5.2     4.5    20.0     0.9     0.0   0.0   0.0
                      1907  13     0.0   0.0     0.0   0.0   0.0     3.3    20.6    19.8     0.4     0.0   0.0   0.0
                      1907  14     0.0   0.0     0.0   0.0   0.0     1.0    19.5    14.1     2.4     0.0   0.0   0.0
                      1907  15     0.0   0.0     0.0   0.0   0.0     2.6     1.4    19.9     0.0     0.0   0.0   0.0
                      1907  16     0.0   0.0     0.0   0.0   0.0    10.6    13.8    11.8     1.9     0.0   0.0   0.0
                      1907  17     0.0   0.0     0.0   0.0   0.0     1.3     0.0     2.1     0.6     0.0   0.0   0.0
                      1907  18     0.0   3.0     0.0   1.0   0.0     4.9     2.2     0.5     0.0     0.0   0.0   0.0
                      1907  19     0.0   1.1     0.0   0.0   0.0     7.1     0.7     0.0     0.0     0.0   0.0   0.0
                      1907  20     0.0   0.0     0.0   0.2   0.0     2.2     0.7     0.3     0.0     0.0   0.0   3.7
                      1907  21     0.0   0.0     0.0   7.9   0.0     0.0     9.3     1.1     3.4     0.0   0.0   0.0
                      1907  22     0.0   0.0     0.0   8.4   0.0     0.0     0.1     3.6     2.3     0.0   0.0   0.0
                      1907  23     0.0   0.0     0.0   6.3   0.0     0.4     2.7     0.0    10.5     0.0   0.0   0.0
                      1907  24     0.0   0.0     0.0   0.3   0.0     0.7     6.8     0.0     0.0     0.0   0.0   0.0
                      1907  25     0.0   0.0     0.0   1.3   0.0     0.0    17.8     0.0     0.0     0.0   0.0   0.0
                      1907  26     0.0   0.0     0.0  13.3   0.0     0.0    22.8     1.6     0.0     0.0   0.0   0.0
                      1907  27     0.0   0.0     0.0   6.2   0.0     1.3    21.5     7.0     0.2     0.0   0.0   0.0
                      1907  28     0.0   0.0     0.0   0.0   0.0     6.4     3.2     2.0     0.7     0.0   0.0   0.0
                      1907  29     0.0           0.0   0.0   0.0     0.1     0.0     0.0     3.1     0.0   0.0   0.0
                      1907  30     0.0           0.0   0.0   0.0    36.1     9.3     0.0     3.6     0.0   0.0   0.0
                      1907  31     0.0           1.1         0.0             2.9     0.0             0.0         0.0



                              *DAILY RAINFALL DATA SERIES FOR THE SUBDIVISION IN MM* - MARATHWADA                   

                      ---------    ---------     ---------------     ---------------------------     ---------------
                      YEAR DATE    JAN   FEB     MAR   APR   MAY     JUN     JUL     AUG     SEP     OCT   NOV   DEC
                      ---------    ---------     ---------------     ---------------------------     ---------------
                      1908   1     0.0   0.0     0.0   0.0   0.0     0.0    11.3     1.4     0.0     0.0   0.0   0.0
                      1908   2     0.0   0.0     0.0   0.0   0.0     0.0     1.3    47.6     0.0     0.0   0.0   0.0
                      1908   3     0.0   0.0     0.0   0.0   0.0     0.0     1.0    18.8     6.1     0.0   0.0   0.0
                      1908   4     0.0   0.0     0.0   1.6   0.0     0.0     2.0     5.0    56.1     0.0   0.0   0.0
                      1908   5     0.0   0.0     0.0   0.0   1.6     0.0    10.3     0.1     6.9     0.0   0.0   0.0
                      1908   6     0.0   0.8     0.0   0.0   0.0     0.0     1.6     0.3    15.6     0.0   0.0   0.0
                      1908   7     0.0   0.0     0.0   0.0   0.0     0.0     4.5     2.4     3.9     0.0   0.0   0.0
                      1908   8     0.0   0.0     0.0   0.0   0.0     0.0     3.3     1.8     0.0     0.0   0.0   0.0
                      1908   9     0.0   0.0     0.0   0.0   0.0     2.8     1.2     3.1    23.7     0.0   0.0   0.0
                      1908  10     0.0   0.0     0.0   0.0   0.0     2.9     1.1     3.1     1.6     0.0   0.0   0.0
                      1908  11     0.0   0.0     0.0   1.3   0.0     9.4    11.4    16.6     7.1     0.0   0.0   0.0
                      1908  12     0.0   0.0     0.0   0.0   0.0    16.5     4.0     4.7     7.9     0.0   0.0   0.0
                      1908  13     0.0   0.0     0.0   0.0   0.0    16.3     1.7     4.6     0.2     0.0   0.0   0.0
                      1908  14     0.0   0.0     0.0   0.0   0.0     0.0     0.2     4.7    10.1     0.0   0.0   0.0
                      1908  15     0.0   0.0     0.0   0.0   0.0     0.0     4.2     0.5     6.6     0.0   0.0   0.0
                      1908  16     0.0   0.0     3.3   0.0   0.0     0.0     0.9     1.7    16.0     0.0   0.0   0.0
                      1908  17     0.0   0.0     6.8   0.0   0.0     2.1     0.1     0.7    21.3     0.0   0.0   0.0
